"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/06/2021","AQS","450410003","3","14.5","ug/m3 LC","56","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/07/2021","AQS","450410003","3","19.3","ug/m3 LC","66","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/08/2021","AQS","450410003","3","19.9","ug/m3 LC","67","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/09/2021","AQS","450410003","3","12.2","ug/m3 LC","51","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/10/2021","AQS","450410003","3","8","ug/m3 LC","33","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/11/2021","AQS","450410003","3","6.6","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/12/2021","AQS","450410003","3","8.2","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/13/2021","AQS","450410003","3","7.3","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/14/2021","AQS","450410003","3","8.5","ug/m3 LC","35","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/15/2021","AQS","450410003","3","7.7","ug/m3 LC","32","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/16/2021","AQS","450410003","3","5.1","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/17/2021","AQS","450410003","3","8.7","ug/m3 LC","36","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/18/2021","AQS","450410003","3","10.8","ug/m3 LC","45","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/19/2021","AQS","450410003","3","9.6","ug/m3 LC","40","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/20/2021","AQS","450410003","3","8.3","ug/m3 LC","35","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/21/2021","AQS","450410003","3","9.5","ug/m3 LC","40","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/22/2021","AQS","450410003","3","5.5","ug/m3 LC","23","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/23/2021","AQS","450410003","3","9","ug/m3 LC","38","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/24/2021","AQS","450410003","3","7.3","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/25/2021","AQS","450410003","3","5.2","ug/m3 LC","22","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/26/2021","AQS","450410003","3","10","ug/m3 LC","42","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/27/2021","AQS","450410003","3","8.2","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/28/2021","AQS","450410003","3","6.3","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/29/2021","AQS","450410003","3","7.4","ug/m3 LC","31","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"04/30/2021","AQS","450410003","3","6","ug/m3 LC","25","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/01/2021","AQS","450410003","3","5.9","ug/m3 LC","25","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/02/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/03/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/04/2021","AQS","450410003","3","5.5","ug/m3 LC","23","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/05/2021","AQS","450410003","3","5.8","ug/m3 LC","24","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/06/2021","AQS","450410003","3","4.7","ug/m3 LC","20","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/07/2021","AQS","450410003","3","5.8","ug/m3 LC","24","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/08/2021","AQS","450410003","3","7.7","ug/m3 LC","32","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/09/2021","AQS","450410003","3","8.9","ug/m3 LC","37","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/10/2021","AQS","450410003","3","7.9","ug/m3 LC","33","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/11/2021","AQS","450410003","3","7.4","ug/m3 LC","31","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/12/2021","AQS","450410003","3","4.2","ug/m3 LC","18","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/13/2021","AQS","450410003","3","4.4","ug/m3 LC","18","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/14/2021","AQS","450410003","3","6.8","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/15/2021","AQS","450410003","3","11.5","ug/m3 LC","48","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/16/2021","AQS","450410003","3","8.8","ug/m3 LC","37","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/17/2021","AQS","450410003","3","9.2","ug/m3 LC","38","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/18/2021","AQS","450410003","3","6.7","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/19/2021","AQS","450410003","3","5.4","ug/m3 LC","23","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/20/2021","AQS","450410003","3","6.3","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/21/2021","AQS","450410003","3","8.7","ug/m3 LC","36","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/22/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/23/2021","AQS","450410003","3","12.2","ug/m3 LC","51","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/24/2021","AQS","450410003","3","14.8","ug/m3 LC","57","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/25/2021","AQS","450410003","3","16.1","ug/m3 LC","59","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/26/2021","AQS","450410003","3","12.3","ug/m3 LC","51","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/27/2021","AQS","450410003","3","13.1","ug/m3 LC","53","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/28/2021","AQS","450410003","3","11","ug/m3 LC","46","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/29/2021","AQS","450410003","3","7","ug/m3 LC","29","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/30/2021","AQS","450410003","3","2.5","ug/m3 LC","10","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"05/31/2021","AQS","450410003","3","4.6","ug/m3 LC","19","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/01/2021","AQS","450410003","3","5.8","ug/m3 LC","24","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/02/2021","AQS","450410003","3","4.8","ug/m3 LC","20","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/03/2021","AQS","450410003","3","4","ug/m3 LC","17","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/04/2021","AQS","450410003","3","6.6","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/05/2021","AQS","450410003","3","7.1","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/06/2021","AQS","450410003","3","5","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/07/2021","AQS","450410003","3","6","ug/m3 LC","25","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/08/2021","AQS","450410003","3","5","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/09/2021","AQS","450410003","3","5","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/10/2021","AQS","450410003","3","7.7","ug/m3 LC","32","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/11/2021","AQS","450410003","3","7.2","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/12/2021","AQS","450410003","3","6.2","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/13/2021","AQS","450410003","3","5.7","ug/m3 LC","24","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/14/2021","AQS","450410003","3","8.2","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/15/2021","AQS","450410003","3","9.3","ug/m3 LC","39","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/16/2021","AQS","450410003","3","8.9","ug/m3 LC","37","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/17/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/18/2021","AQS","450410003","3","14.7","ug/m3 LC","56","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/19/2021","AQS","450410003","3","15.2","ug/m3 LC","58","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/20/2021","AirNow","450410003","3","11.4","ug/m3 LC","48","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/21/2021","AirNow","450410003","3","6.9","ug/m3 LC","29","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/22/2021","AQS","450410003","3","4.9","ug/m3 LC","20","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/23/2021","AQS","450410003","3","5","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/24/2021","AQS","450410003","3","5.3","ug/m3 LC","22","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/25/2021","AQS","450410003","3","6.5","ug/m3 LC","27","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/26/2021","AQS","450410003","3","5.1","ug/m3 LC","21","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/27/2021","AQS","450410003","3","6.6","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/28/2021","AQS","450410003","3","6","ug/m3 LC","25","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/29/2021","AQS","450410003","3","6.6","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"06/30/2021","AQS","450410003","3","4.8","ug/m3 LC","20","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/01/2021","AQS","450410003","3","4.5","ug/m3 LC","19","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/02/2021","AQS","450410003","3","4.2","ug/m3 LC","18","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/03/2021","AQS","450410003","3","10.3","ug/m3 LC","43","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/04/2021","AQS","450410003","3","23.5","ug/m3 LC","75","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/05/2021","AQS","450410003","3","10","ug/m3 LC","42","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/06/2021","AQS","450410003","3","8.4","ug/m3 LC","35","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/07/2021","AQS","450410003","3","7.7","ug/m3 LC","32","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/08/2021","AQS","450410003","3","4","ug/m3 LC","17","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/09/2021","AQS","450410003","3","7.2","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/10/2021","AQS","450410003","3","9.6","ug/m3 LC","40","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/11/2021","AQS","450410003","3","6.9","ug/m3 LC","29","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/12/2021","AQS","450410003","3","7.3","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/13/2021","AQS","450410003","3","5.2","ug/m3 LC","22","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/14/2021","AQS","450410003","3","6.2","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/15/2021","AQS","450410003","3","9.3","ug/m3 LC","39","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/16/2021","AQS","450410003","3","8.7","ug/m3 LC","36","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/17/2021","AQS","450410003","3","6.3","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/18/2021","AQS","450410003","3","5.7","ug/m3 LC","24","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/19/2021","AQS","450410003","3","5.4","ug/m3 LC","23","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/20/2021","AQS","450410003","3","7","ug/m3 LC","29","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/21/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/22/2021","AQS","450410003","3","16.5","ug/m3 LC","60","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/23/2021","AQS","450410003","3","16.8","ug/m3 LC","61","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/24/2021","AQS","450410003","3","10.4","ug/m3 LC","43","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/25/2021","AQS","450410003","3","8.2","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/26/2021","AQS","450410003","3","6.6","ug/m3 LC","28","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/27/2021","AQS","450410003","3","6.9","ug/m3 LC","29","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/28/2021","AQS","450410003","3","8.4","ug/m3 LC","35","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/29/2021","AQS","450410003","3","8.1","ug/m3 LC","34","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/30/2021","AQS","450410003","3","15.4","ug/m3 LC","58","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"07/31/2021","AQS","450410003","3","28.1","ug/m3 LC","85","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/01/2021","AirNow","450410003","3","15.9","ug/m3 LC","59","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/04/2021","AQS","450410003","3","6.2","ug/m3 LC","26","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/05/2021","AQS","450410003","3","3.8","ug/m3 LC","16","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/06/2021","AQS","450410003","3","4.1","ug/m3 LC","17","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/07/2021","AQS","450410003","3","4.8","ug/m3 LC","20","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
"08/08/2021","AQS","450410003","3","7.2","ug/m3 LC","30","Williams Middle School","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","22500","Florence, SC","45","South Carolina","041","Florence","34.21426338","-79.76734715"
